강의_ID,강의명,카테고리_ID,기관_ID,과목_ID,콘텐츠_ID
ASP00001S100120210103633,셀프 M.O.T.D (Self Makeup Of The Day),20210201357774 ,S1001,S10393,ASP00001S100120210103633
ASP00001S100120210103419,News &amp; Story Vol.18 Intermediate (2),20160115136311 ,S1001,S10610,ASP00001S100120210103419
ASP00001S100120210103418,News &amp; Story Vol.18 Intermediate (1),20160115136311 ,S1001,S10609,ASP00001S100120210103418
ASP00001S100120210103417,News &amp; Story Vol.18 Advanced (2),20160115136311 ,S1001,S10608,ASP00001S100120210103417
ASP00001S100120210103416,News &amp; Story Vol.18 Advanced (1),20160115136311 ,S1001,S10607,ASP00001S100120210103416
ASP00001S100120210103375,(마이리얼토크) 글로벌 커플스토리로 배우는 리얼 영어회화 step3,20160115136311 ,S1001,S10564,ASP00001S100120210103375
ASP00001S100120210103374,(마이리얼토크) 글로벌 커플스토리로 배우는 리얼 영어회화 step2,20160115136311 ,S1001,S10563,ASP00001S100120210103374
ASP00001S100120210103373,(마이리얼토크) 글로벌 커플스토리로 배우는 리얼 영어회화 step1,20160115136311 ,S1001,S10562,ASP00001S100120210103373
ASP00001S100120210103372,(마이리얼토크) Hi Chad! 유튜브로 배우는 리얼 영어회화 step2,20160115136311 ,S1001,S10561,ASP00001S100120210103372
ASP00001S100120210103371,(마이리얼토크) Hi Chad! 유튜브로 배우는 리얼 영어회화 step1,20160115136311 ,S1001,S10560,ASP00001S100120210103371
ASP00001S100120210103370,(마이리얼토크) 미국인을 처음 만난 왕초보의 리얼 영어회화 step2,20160115136311 ,S1001,S10559,ASP00001S100120210103370
ASP00001S100120210103369,(마이리얼토크) 미국인을 처음 만난 왕초보의 리얼 영어회화 step1,20160115136311 ,S1001,S10558,ASP00001S100120210103369
ASP00001S100120210103368,네이버가 픽한 슬기로운 취미영어생활 플러스 Step 2,20160115136311 ,S1001,S10557,ASP00001S100120210103368
ASP00001S100120210103367,네이버가 픽한 슬기로운 취미영어생활 플러스 Step 1,20160115136311 ,S1001,S10556,ASP00001S100120210103367
ASP00001S100120210103366,네이버가 픽한 슬기로운 직장영어생활 플러스 Step 2,20160115136311 ,S1001,S10555,ASP00001S100120210103366
ASP00001S100120210103365,네이버가 픽한 슬기로운 직장영어생활 플러스 Step 1,20160115136311 ,S1001,S10554,ASP00001S100120210103365
ASP00001S100120210103364,네이버가 픽한 슬기로운 일상영어생활 플러스 Step 2,20160115136311 ,S1001,S10553,ASP00001S100120210103364
ASP00001S100120210103363,네이버가 픽한 슬기로운 일상영어생활 플러스 Step 1,20160115136311 ,S1001,S10552,ASP00001S100120210103363
ASP00001S100120210103362,40장면으로 끝나는 오석태의 미드영어회화 Step 2,20160115136311 ,S1001,S10551,ASP00001S100120210103362
ASP00001S100120210103361,40장면으로 끝나는 오석태의 미드영어회화 Step 1,20160115136311 ,S1001,S10550,ASP00001S100120210103361
ASP00001S100120210103360,[나말해] 뉴 한 단어 영어로 1초만에 대답하기,20160115136311 ,S1001,S10549,ASP00001S100120210103360
ASP00001S100120210103359,[나말해] 뉴 세 단어 영어로 풍부하게 대화하기 Step 2,20160115136311 ,S1001,S10548,ASP00001S100120210103359
ASP00001S100120210103358,[나말해] 뉴 세 단어 영어로 풍부하게 대화하기 Step 1,20160115136311 ,S1001,S10547,ASP00001S100120210103358
ASP00001S100120210103357,[나말해] 뉴 두 단어 영어로 쉽게 대답하기 Step 2,20160115136311 ,S1001,S10546,ASP00001S100120210103357
ASP00001S100120210103356,[나말해] 뉴 두 단어 영어로 쉽게 대답하기 Step 1,20160115136311 ,S1001,S10545,ASP00001S100120210103356
ASP00001S100120210103355,[나말해] 뉴 네 단어 이상 영어로 원어민 처럼 대화하기 Step 2,20160115136311 ,S1001,S10544,ASP00001S100120210103355
ASP00001S100120210103354,[나말해] 뉴 네 단어 이상 영어로 원어민 처럼 대화하기 Step 1,20160115136311 ,S1001,S10543,ASP00001S100120210103354
ASP00001S100120210103353,News &amp; Story Vol.17 Advanced (2),20160115136311 ,S1001,S10542,ASP00001S100120210103353
ASP00001S100120210103352,News &amp; Story Vol.17 Advanced (1),20160115136311 ,S1001,S10541,ASP00001S100120210103352
ASP00001S100120210103351,News &amp; Story Vol.17 Intermediate (2),20160115136311 ,S1001,S10540,ASP00001S100120210103351
ASP00001S100120210103350,News &amp; Story Vol.17 Intermediate (1),20160115136311 ,S1001,S10539,ASP00001S100120210103350
ASP00001S100120210103349,News &amp; Story Vol.16 Advanced (2),20160115136311 ,S1001,S10538,ASP00001S100120210103349
ASP00001S100120210103348,News &amp; Story Vol.16 Advanced (1),20160115136311 ,S1001,S10537,ASP00001S100120210103348
ASP00001S100120210103347,News &amp; Story Vol.16 Intermediate (2),20160115136311 ,S1001,S10536,ASP00001S100120210103347
ASP00001S100120210103346,News &amp; Story Vol.16 Intermediate (1),20160115136311 ,S1001,S10535,ASP00001S100120210103346
ASP00001S100120210103345,News &amp; Story Vol.15 Advanced (2),20160115136311 ,S1001,S10534,ASP00001S100120210103345
ASP00001S100120210103344,News &amp; Story Vol.15 Advanced (1),20160115136311 ,S1001,S10533,ASP00001S100120210103344
ASP00001S100120210103343,News &amp; Story Vol.15 Intermediate (2),20160115136311 ,S1001,S10532,ASP00001S100120210103343
ASP00001S100120210103342,News &amp; Story Vol.15 Intermediate (1),20160115136311 ,S1001,S10531,ASP00001S100120210103342
ASP00001S100120210103341,[입에 착! 붙는 현지영어] English Replay Commentary 2,20160115136311 ,S1001,S10530,ASP00001S100120210103341
ASP00001S100120210103340,[입에 착! 붙는 현지영어] English Replay Commentary 1,20160115136311 ,S1001,S10529,ASP00001S100120210103340
ASP00001S100120210103339,[입에 착! 붙는 현지영어] English Replay 시즌2,20160115136311 ,S1001,S10528,ASP00001S100120210103339
ASP00001S100120210103338,[입에 착! 붙는 현지영어] English Replay 시즌 1,20160115136311 ,S1001,S10527,ASP00001S100120210103338
ASP00001S100120210103337,미리가보는 Travel English Tour 2,20160115136311 ,S1001,S10526,ASP00001S100120210103337
ASP00001S100120210103336,미리가보는 Travel English Tour 1,20160115136311 ,S1001,S10525,ASP00001S100120210103336
ASP00001S100120210102333,온라인강의테스트,20130307617026 ,S1001,,202101131319031610511543185
ASP00001S100120210102329,브로드웨이 뮤지컬의 이해,20130307617026 ,Z1050,S4029,202101051522331609827753833
ASP00001S100120210103291,(첫걸음 끝내고 시작하는) 일본어회화 순간패턴 step2,20120418162891 ,S1001,S10595,ASP00001S100120210103291
ASP00001S100120210103290,(첫걸음 끝내고 시작하는) 일본어회화 순간패턴 step1,20120418162891 ,S1001,S10594,ASP00001S100120210103290
ASP00001S1001201403305,온라인홍보마케팅,20111031878191 ,K1626,S1260,201406201700271403251227230
ASP00001S1001201403301,마케팅전략,20111031878191 ,K1626,S1256,201406201640361403250036839
